datetime,minasrojas,militar,puertoayora,puertovillamil,puertobaccerizomoreno,eljunco,lagalapaguera,cuevadesucre,negra,crocker,rosa
2022-10-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-10-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-11-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
